4665, 5
23200, 1
19219, 5
27505, 1
37678, 1
34311, 3
3970, 5
26100, 1
19460, 4
20850, 5
24646, 5
2327, 5
12402, 4
22583, 5
34371, 5
34600, 5
20701, 5
14584, 1
6520, 5
6124, 2
4933, 1
32814, 1
2425, 5
600, 2
24385, 1
41231, 1
4579, 4
28742, 3
23530, 1
38302, 1
11723, 1
15792, 1
22242, 4
39483, 4
27196, 1
42461, 1
28650, 5
29062, 1
40026, 1
30342, 4
35696, 3
10096, 4
34241, 1
11299, 1
41427, 1
37599, 5
10201, 2
33378, 4
22760, 2
21919, 1
2597, 3
35118, 5
11673, 5
32671, 3
36534, 1
28213, 5
20441, 5
10095, 5
16314, 5
7718, 1
1576, 4
7953, 1
42471, 1
23968, 5
21282, 5
25027, 1
8068, 4
24804, 1
32609, 1
657, 5
39382, 4
33637, 1
40996, 4
27965, 4
2145, 2
17042, 3
39962, 1
35534, 5
23509, 1
28179, 1
18738, 1
19160, 2
13231, 1
1090, 1
29388, 1
36124, 1
21348, 2
21697, 4
40197, 1
38195, 4
9762, 5
30177, 4
28887, 3
21673, 1
4485, 4
10279, 1
11023, 1
17253, 1
1616, 1
15972, 1
42431, 1
42640, 5
27909, 5
42495, 4
42297, 1
9451, 1
39377, 2
2168, 1
20991, 2
16339, 1
24590, 3
10448, 4
16647, 4
32112, 1
38297, 1
3182, 1
24473, 3
18377, 5
9922, 5
29559, 1
32324, 5
15508, 4
4417, 4
11850, 4
5011, 4
33814, 4
18830, 5
17715, 5
32131, 1
30791, 1
3443, 1
7944, 5
20466, 1
23386, 3
12174, 2
22588, 1
22103, 5
8368, 4
13502, 5
12967, 5
23333, 1
23597, 3
20977, 1
41284, 1
1448, 5
28497, 5
37094, 1
6361, 1
39821, 5
31152, 4
1188, 1
24552, 1
32787, 1
40148, 5
4380, 4
935, 2
21535, 1
37518, 5
3919, 4
20201, 5
21403, 1
15504, 4
17844, 1
32240, 1
40888, 1
4768, 1
24009, 1
41036, 5
19887, 1
30932, 5
36930, 1
18367, 3
14292, 1
20053, 5
2596, 1
39941, 5
30086, 1
14344, 4
25541, 5
34679, 3
27812, 1
666, 4
11794, 5
32310, 4
15682, 5
11443, 4
41103, 1
14889, 5
3715, 4
11816, 1
10910, 1
12660, 5
28527, 4
9294, 4
34607, 1
17662, 4
34907, 1
4878, 1
15949, 3
30397, 1
41068, 1
32925, 1
34603, 1
42387, 5
14299, 5
13342, 4
28, 1
41660, 4
17848, 5
11577, 5
4497, 4
38361, 5
13855, 5
33640, 1
1001, 3
25413, 1
29341, 4
6310, 1
41074, 3
37916, 1
1623, 1
6656, 2
7952, 1
19377, 4
17658, 5
35199, 5
14678, 4
8537, 2
42081, 5
7761, 2
40605, 1
8197, 1
21991, 1
38388, 5
11460, 1
23231, 1
14420, 5
25665, 1
20691, 1
24433, 5
22016, 1
7716, 2
15365, 1
17337, 2
24288, 4
18790, 1
23506, 1
5098, 1
37882, 1
28703, 4
29205, 4
21030, 1
30317, 5
36870, 4
30322, 4
6967, 4
36526, 1
20452, 4
1900, 5
28206, 1
19200, 5
34518, 2
14845, 4
14189, 5
5697, 3
14981, 5
37148, 1
14571, 5
5958, 5
2756, 5
10825, 1
6630, 3
737, 4
14861, 4
24811, 5
15238, 5
5000, 2
4530, 5
38797, 5
28658, 4
6769, 5
10746, 1
18465, 5
36744, 1
21171, 5
14098, 3
17079, 2
17664, 4
36898, 4
13913, 4
14935, 5
3613, 1
3370, 5
41766, 3
21420, 1
4729, 4
40660, 5
21761, 5
35460, 3
30973, 4
12803, 1
13905, 1
21092, 1
10383, 5
16077, 3
20184, 2
22068, 3
14227, 3
39070, 4
40779, 3
10048, 5
20064, 5
24482, 4
28236, 1
34761, 1
19077, 4
2441, 5
15050, 1
10083, 1
28413, 5
649, 1
13022, 3
24216, 4
31189, 1
8295, 4
37406, 4
2004, 2
22105, 5
35120, 1
40444, 5
20928, 5
21111, 4
16683, 1
28467, 1
32430, 4
26124, 1
36400, 1
21417, 5
28409, 1
19783, 5
8944, 2
34068, 1
8291, 4
8418, 1
12033, 4
22273, 3
14054, 5
35322, 5
18963, 2
12279, 1
14503, 5
1169, 1
37038, 3
39938, 1
12969, 5
27744, 1
6126, 5
31308, 4
31515, 5
5497, 5
1614, 4
4568, 1
10060, 4
7076, 4
4222, 5
11911, 4
26138, 1
25715, 1
34176, 4
41115, 4
23307, 3
26202, 3
15150, 5
42438, 5
41722, 1
563, 1
13170, 5
6306, 5
23158, 2
22315, 5
13441, 1
41950, 1
7899, 4
11654, 5
6996, 4
39347, 1
28466, 1
31294, 1
3731, 5
6072, 2
30049, 1
29973, 5
25996, 1
42293, 1
1468, 5
29731, 1
24307, 3
9986, 4
12783, 5
15523, 1
29411, 5
39844, 1
4408, 1
42067, 1
8915, 4
24845, 5
10498, 5
40424, 1
26165, 2
20172, 2
38814, 1
15555, 2
28856, 1
24655, 4
35847, 1
26364, 1
21805, 1
24106, 4
18763, 4
16695, 5
33893, 5
22071, 5
39407, 4
33185, 2
32501, 5
31107, 1
14870, 2
33172, 1
3015, 2
24318, 2
7729, 5
31509, 4
5921, 5
37767, 4
26449, 4
5252, 1
20512, 5
18150, 4
23544, 5
31843, 1
8745, 5
21174, 3
39316, 4
10034, 4
6346, 1
10551, 3
13328, 5
8831, 3
22735, 1
12125, 2
14993, 4
7268, 4
40173, 4
37977, 1
2083, 4
3553, 2
37540, 4
11696, 5
19499, 5
16271, 5
2489, 5
29439, 5
29277, 5
32642, 2
23230, 1
20993, 5
10758, 5
6190, 2
34220, 1
42436, 5
6223, 5
21566, 4
8763, 4
7582, 3
11627, 1
21331, 2
19002, 2
36383, 5
12316, 5
42722, 1
20616, 5
7012, 1
24, 1
33047, 5
39690, 1
22131, 1
11603, 5
18474, 2
18737, 5
41754, 1
6895, 1
10008, 1
35942, 5
32424, 1
13388, 1
7999, 5
7539, 3
18523, 1
8937, 1
20612, 5
29253, 1
2216, 4
24100, 3
27184, 1
4323, 5
8274, 4
11180, 5
3810, 5
9967, 1
6729, 4
42606, 1
20607, 1
18185, 1
24219, 1
19231, 5
13272, 5
17401, 1
34062, 4
27238, 4
12518, 4
16770, 3
470, 4
38879, 2
40233, 4
37452, 4
23123, 1
13514, 5
5905, 5
6459, 1
392, 1
17363, 4
20011, 5
10487, 1
27200, 1
20072, 3
27316, 1
23002, 4
20203, 5
22452, 1
19306, 1
36565, 1
18195, 3
4505, 1
321, 4
16359, 1
33983, 3
29320, 1
9027, 3
4370, 5
24908, 5
40057, 5
14507, 1
26724, 5
23836, 1
13631, 5
33405, 5
3801, 2
3126, 2
9570, 4
8357, 4
37027, 3
6108, 4
3167, 1
11282, 2
16488, 4
19210, 5
6591, 1
25818, 1
34650, 1
33009, 2
35463, 1
35784, 1
 0, 4
10882, 4
24742, 1
2953, 1
29999, 1
8397, 1
1820, 5
14892, 5
12888, 5
18338, 4
36490, 4
1431, 4
20143, 5
30633, 2
38936, 5
27032, 4
37870, 5
32036, 1
8641, 4
28068, 5
24795, 1
158, 2
25566, 2
32827, 4
33058, 1
26852, 5
7041, 5
14941, 5
19509, 4
36601, 1
4141, 1
25444, 4
3116, 4
1417, 4
38048, 1
38730, 4
2990, 2
9775, 1
26486, 5
32013, 1
19266, 5
11818, 5
14817, 1
35230, 1
15595, 2
34327, 5
4405, 5
42398, 5
33910, 5
36360, 1
8606, 1
16161, 1
42557, 1
10180, 5
636, 5
18574, 5
12699, 5
26481, 4
35890, 4
8806, 2
16362, 5
3821, 1
34430, 4
27426, 2
36770, 1
7024, 4
19521, 3
26623, 4
16644, 5
36189, 1
2734, 2
36853, 1
24565, 1
9387, 1
32873, 1
17581, 3
4342, 4
13557, 2
20025, 3
40330, 5
12262, 5
27930, 4
7263, 4
39169, 5
21038, 1
17624, 1
25111, 1
22093, 4
10610, 1
14195, 5
36934, 5
14577, 1
35125, 1
8392, 1
18511, 5
18642, 5
11127, 5
6256, 4
37788, 1
12155, 4
36330, 1
23348, 1
20834, 5
13837, 4
14519, 5
15721, 4
10020, 5
1419, 1
21890, 1
28943, 1
22526, 1
31352, 5
21063, 4
39920, 5
4036, 1
11776, 3
24676, 5
2701, 2
17414, 4
8754, 1
34305, 3
10840, 2
23228, 5
13948, 1
15587, 5
13930, 1
20225, 1
6816, 2
14543, 5
22449, 5
21357, 1
39302, 5
27255, 1
15031, 5
17823, 4
6805, 5
7168, 4
19135, 1
42085, 1
28765, 3
5331, 1
31020, 4
12152, 5
21193, 4
3567, 4
38994, 1
7132, 5
13906, 1
9841, 4
9861, 4
693, 1
23360, 3
36650, 5
26760, 1
25998, 4
26506, 3
26548, 1
33543, 3
22126, 1
1237, 1
39277, 5
5597, 5
25379, 3
13035, 1
27323, 3
16232, 5
36822, 1
28263, 4
2455, 4
10749, 1
33152, 5
5573, 1
10609, 1
15327, 2
5487, 4
11986, 3
33037, 3
28804, 4
10053, 2
12204, 5
15282, 3
27528, 1
21607, 5
20258, 4
27005, 5
31427, 2
25915, 5
3090, 4
17193, 5
19548, 1
13216, 5
35658, 4
2876, 2
19813, 5
1482, 1
23087, 1
39835, 5
35154, 1
35117, 5
2415, 5
4938, 4
11029, 3
30765, 1
14905, 1
23113, 1
31658, 2
5838, 5
26094, 3
38236, 4
38197, 5
31558, 2
28664, 4
7614, 2
31389, 4
24278, 5
32593, 2
16369, 4
35550, 1
2828, 1
13863, 5
7877, 4
862, 5
2295, 1
18882, 4
16105, 4
9351, 4
14748, 5
39205, 5
6153, 5
22065, 5
41630, 1
425, 5
25924, 1
472, 3
34909, 5
40498, 4
22149, 4
24388, 4
11106, 3
18551, 1
30477, 3
10962, 2
28772, 5
40686, 4
3211, 5
3500, 5
20775, 5
3962, 5
17114, 3
3142, 1
21196, 5
2954, 4
29240, 1
39715, 4
28024, 2
11284, 5
27917, 1
37626, 2
34399, 1
14546, 4
33235, 1
39063, 2
30197, 5
13899, 4
41550, 2
11822, 5
17015, 1
18028, 3
10460, 2
26016, 1
42643, 1
37811, 4
5126, 5
23761, 4
28037, 5
39608, 1
22195, 1
21301, 1
13940, 5
40725, 1
4026, 5
23732, 1
9306, 4
11193, 4
42203, 1
18313, 1
24066, 5
652, 5
29967, 4
39062, 5
19971, 1
6161, 5
34132, 4
24977, 1
14605, 1
25944, 1
36868, 2
4612, 1
26811, 1
13486, 1
27884, 1
24221, 1
41611, 2
33985, 5
36951, 1
19997, 5
7212, 5
21064, 2
39232, 2
20189, 5
2912, 2
40953, 4
10712, 5
39296, 1
34722, 5
40933, 1
24801, 1
11411, 2
20895, 2
22928, 1
17870, 5
27866, 4
18507, 5
7943, 4
27099, 1
21449, 1
41364, 1
22072, 2
42488, 5
37909, 4
29859, 5
1102, 1
33242, 3
38115, 4
12714, 5
16631, 4
7867, 1
33866, 1
40548, 2
30185, 5
31035, 1
26183, 1
3450, 5
30703, 5
27948, 4
12710, 5
21656, 1
35960, 1
32295, 1
18268, 1
9650, 2
11000, 3
18383, 5
6669, 1
23252, 5
30019, 2
30506, 1
13164, 1
41936, 5
12791, 5
26875, 3
9960, 1
42585, 1
15072, 4
5932, 2
34587, 5
6289, 2
27903, 4
42247, 1
37700, 1
4240, 5
31589, 1
18165, 5
93, 4
39866, 1
39686, 2
19519, 3
20734, 5
20766, 1
8748, 4
40753, 1
5576, 2
412, 2
30722, 4
14925, 5
27895, 4
1802, 5
25221, 1
8531, 1
21704, 1
31530, 1
34313, 1
37878, 1
14610, 5
26953, 5
33509, 5
22383, 1
4273, 5
4287, 1
17289, 1
35570, 5
38617, 3
26384, 1
19010, 1
10080, 3
10621, 4
28361, 2
36324, 5
11341, 4
13026, 1
1463, 4
23207, 5
18001, 5
20141, 5
29776, 4
34015, 5
21327, 5
24058, 5
39208, 4
31671, 5
36446, 2
5891, 5
13018, 5
12511, 2
3593, 5
36348, 1
6734, 1
11998, 5
9513, 1
37512, 1
21943, 2
34602, 5
32031, 4
10952, 4
1191, 2
37339, 5
9571, 1
19749, 2
40680, 1
2434, 1
7694, 1
37178, 1
19290, 4
5879, 1
26281, 1
17829, 4
35386, 1
26362, 1
18462, 1
27642, 5
20061, 4
35357, 1
12176, 3
11392, 4
7371, 1
10451, 1
16138, 1
30486, 3
9614, 1
23594, 1
42745, 3
16882, 4
22007, 5
14146, 4
36896, 1
4364, 4
11598, 2
5963, 4
32095, 5
33598, 1
15011, 1
22999, 3
14090, 1
30652, 1
27751, 1
8300, 4
41168, 3
10259, 1
11449, 5
30769, 1
31495, 1
32839, 4
20473, 1
28798, 1
42795, 3
112, 3
36976, 5
41233, 1
24860, 1
11354, 5
20732, 1
28066, 5
29672, 1
15964, 3
12373, 1
9173, 5
7772, 5
26507, 5
16717, 4
41272, 5
22694, 1
15572, 1
9419, 1
20966, 2
23270, 1
36200, 1
31582, 5
9638, 5
12762, 1
21534, 1
5002, 4
21882, 1
28091, 4
4210, 1
3179, 1
5279, 5
10767, 1
34854, 4
34085, 5
20347, 4
30306, 1
19259, 2
1465, 1
26791, 4
5462, 1
2827, 4
20662, 5
5315, 1
11442, 2
29940, 1
35222, 1
20404, 2
29325, 4
21051, 4
686, 1
1598, 5
20031, 2
14306, 4
4686, 5
4718, 3
1980, 1
41294, 4
20847, 1
33874, 1
23760, 1
14516, 1
18706, 1
7973, 3
5962, 5
30100, 3
25201, 5
13992, 5
34745, 1
20263, 5
39570, 1
27252, 4
15971, 1
21438, 3
25150, 5
41470, 1
10953, 5
9065, 5
34715, 5
22121, 1
22329, 1
21151, 5
30813, 3
18953, 2
3849, 5
4653, 3
6242, 5
8417, 1
12608, 1
1627, 4
35727, 1
29799, 1
42070, 1
7572, 4
8983, 4
41968, 4
11861, 5
963, 1
3509, 1
9941, 4
4944, 4
22801, 5
26489, 2
8182, 4
20192, 1
33977, 3
1385, 5
34885, 1
39233, 4
38276, 1
17351, 1
17240, 4
19164, 1
37010, 4
19031, 2
39845, 5
38204, 4
32000, 5
29798, 1
21692, 1
6788, 4
31632, 1
17100, 2
41106, 4
33948, 5
5058, 1
23691, 5
14529, 4
11763, 2
17709, 4
21835, 4
18418, 5
7002, 5
5532, 5
3497, 4
2607, 4
15510, 5
16268, 5
33669, 4
2345, 1
22167, 1
27292, 5
11702, 2
37601, 4
34490, 4
24620, 1
23580, 5
33535, 3
31799, 1
16137, 5
34575, 4
24380, 4
1011, 1
9283, 1
33365, 2
18493, 1
18003, 5
35186, 3
3638, 4
18228, 5
62, 1
29299, 5
42735, 5
12882, 1
39861, 1
3406, 1
4083, 4
4444, 4
40279, 5
30103, 1
28352, 5
35802, 3
15706, 1
24333, 2
5458, 2
40928, 1
3583, 2
19041, 4
26471, 3
18500, 2
37084, 5
32624, 5
38063, 5
35733, 4
25785, 1
30390, 4
14908, 1
30438, 1
22792, 2
4537, 1
41229, 4
19515, 5
19871, 4
22391, 1
39906, 4
23492, 1
14005, 5
40412, 3
10260, 5
27973, 5
25624, 5
2541, 1
40532, 5
38301, 1
4861, 5
14784, 5
18425, 5
32075, 4
28633, 4
36381, 5
32581, 1
28850, 4
8620, 1
34903, 5
7654, 5
5357, 4
5192, 5
2500, 1
11072, 4
8534, 1
8564, 2
12633, 5
8699, 2
21935, 5
12782, 5
883, 5
42339, 1
41956, 1
15615, 1
15287, 1
2422, 4
39584, 1
34686, 3
9410, 1
3304, 1
9527, 5
3281, 1
29098, 1
11528, 4
15816, 4
39406, 4
8645, 3
40765, 5
22129, 1
31559, 5
10785, 1
2381, 4
10371, 4
20619, 2
39547, 1
16151, 5
16284, 2
4967, 1
9260, 3
39883, 1
11984, 1
29645, 5
3984, 2
33006, 1
1915, 5
16805, 4
22157, 1
40215, 1
13716, 5
12365, 1
34793, 2
7342, 4
15641, 1
15622, 4
6901, 5
14317, 2
20395, 4
15863, 4
15535, 2
14699, 5
32184, 5
4865, 5
21984, 1
16088, 5
6960, 1
27731, 1
5829, 1
3835, 2
42279, 3
8680, 1
18586, 5
31298, 5
40081, 3
31890, 4
26430, 1
15803, 1
42716, 5
25039, 5
23772, 1
12509, 2
39383, 5
29097, 1
32907, 1
21320, 4
38925, 1
21136, 5
38703, 3
40347, 2
28126, 2
9267, 4
17480, 2
3291, 5
24774, 2
5064, 1
7665, 4
39632, 5
23633, 5
3878, 2
21354, 1
25917, 1
15202, 1
32300, 1
8345, 1
8251, 5
18284, 5
34060, 2
38187, 5
22805, 4
10734, 1
33947, 1
2476, 1
5242, 5
16673, 2
12976, 4
14970, 5
13672, 2
42371, 5
18252, 5
14735, 5
31592, 1
6914, 3
12115, 5
14550, 3
24985, 5
3239, 1
31134, 4
27452, 5
20462, 2
12304, 5
41105, 4
41892, 4
29730, 1
42477, 1
13909, 1
16910, 5
8172, 1
27009, 1
32101, 4
35757, 1
37349, 4
41887, 3
17600, 5
14085, 3
5236, 4
3347, 4
6321, 5
28554, 1
13524, 5
16834, 4
22660, 1
12110, 1
9804, 5
31277, 5
17400, 4
1575, 4
16693, 5
26055, 1
17557, 4
16357, 1
32306, 1
4514, 4
31026, 2
8810, 4
3400, 1
15048, 1
30654, 4
31171, 1
4454, 2
18469, 1
1607, 1
41344, 3
26313, 5
28657, 2
39528, 1
38353, 1
37695, 1
30283, 1
41007, 4
26943, 2
8577, 5
17798, 3
36531, 1
22761, 1
28752, 5
17795, 2
23844, 1
8821, 4
7054, 2
13887, 5
22996, 1
36806, 1
30132, 5
16566, 1
32816, 4
14884, 1
42227, 1
41392, 1
541, 5
83, 1
8313, 4
21893, 1
19428, 2
9235, 5
6873, 5
12688, 5
16510, 1
39443, 2
19104, 4
9253, 5
1699, 1
40733, 1
15730, 5
30786, 1
12983, 5
13309, 5
19342, 1
3805, 1
13377, 5
20882, 1
10768, 1
27875, 1
7111, 4
36276, 2
7167, 2
27430, 1
39785, 5
13630, 5
815, 4
9462, 5
33865, 1
41328, 1
42068, 1
38600, 5
35616, 1
37154, 5
28288, 5
42446, 1
4220, 4
39200, 5
35035, 1
40201, 5
6584, 2
4553, 4
24287, 1
31577, 1
33022, 1
15736, 5
25025, 1
12661, 3
42047, 5
20666, 1
37441, 1
32910, 1
8555, 5
1770, 4
25043, 1
38237, 1
2969, 4
27010, 5
2670, 4
14739, 1
10491, 1
37218, 1
786, 1
920, 1
20027, 5
41358, 4
16372, 5
15356, 4
511, 4
523, 4
24341, 1
30068, 4
42239, 3
6184, 5
27828, 5
18161, 4
37381, 4
35811, 4
25073, 3
37675, 1
28511, 3
7514, 4
5220, 4
15228, 5
18275, 5
42160, 3
34047, 5
13478, 1
35452, 1
13109, 5
16520, 5
32448, 5
17584, 5
40324, 1
40859, 1
41144, 1
42527, 2
13731, 2
25034, 5
17352, 1
27665, 5
37971, 1
17722, 5
13003, 1
20840, 5
4830, 4
16987, 1
13813, 1
33118, 1
28832, 1
453, 1
42704, 1
31169, 1
4720, 5
27298, 1
38352, 5
15699, 5
5619, 4
11719, 5
19978, 5
28506, 5
21948, 4
38338, 1
18794, 4
14212, 4
30316, 4
30598, 5
6969, 5
33990, 1
16585, 1
23974, 5
9487, 5
27496, 1
25479, 1
12035, 4
23535, 5
24953, 1
5222, 1
13390, 1
33888, 1
15216, 4
11352, 2
19105, 1
20509, 5
27657, 1
985, 5
7744, 1
22798, 4
32007, 5
22893, 3
18903, 5
36351, 1
24238, 1
39348, 1
11057, 1
34171, 5
4651, 4
32851, 5
4704, 4
17153, 5
23625, 1
40731, 1
10011, 5
34016, 5
20950, 2
15797, 5
31801, 2
37346, 1
2114, 4
26066, 1
19019, 1
20870, 2
10137, 4
34031, 1
11903, 3
20019, 4
27736, 1
30487, 5
36079, 1
33827, 1
9459, 1
32753, 5
34675, 1
11748, 5
10818, 3
24505, 1
15057, 4
22238, 5
28320, 5
39349, 4
2285, 1
39426, 1
18949, 1
6064, 5
2498, 4
28385, 4
25666, 1
6930, 5
39734, 4
16998, 1
41993, 3
35746, 1
27383, 1
3790, 4
12586, 1
11249, 1
34122, 5
292, 1
39610, 4
36152, 1
2562, 2
26762, 1
25408, 4
41933, 5
5766, 2
5413, 5
20212, 2
13507, 5
29828, 5
7937, 1
192, 5
31665, 1
19896, 1
1858, 4
24025, 4
30083, 5
32115, 4
39236, 5
28667, 4
12442, 4
14121, 4
31489, 2
11439, 2
40629, 4
17191, 1
13101, 5
1730, 2
12325, 4
1183, 1
39386, 5
32109, 5
6706, 4
24723, 5
34265, 1
30375, 4
31340, 4
6825, 5
34251, 4
20714, 5
23150, 5
14332, 3
34244, 1
3105, 4
741, 1
9170, 4
25984, 1
19577, 2
4154, 5
8491, 1
18593, 2
28180, 1
40667, 1
28710, 3
10017, 4
30105, 1
31242, 1
38194, 1
32756, 1
28110, 1
23392, 1
27998, 3
41663, 1
927, 1
41407, 1
24529, 5
13801, 2
29666, 1
18831, 1
5720, 4
39078, 1
773, 2
18720, 1
7661, 1
30740, 5
9752, 1
8553, 1
10006, 1
29682, 4
18993, 5
15488, 5
38619, 1
25348, 5
27898, 5
11335, 5
20871, 1
14468, 5
39307, 4
36318, 1
36111, 1
3722, 5
8283, 5
40432, 5
20368, 1
6738, 4
7276, 1
35905, 1
4730, 4
4205, 4
16480, 5
35532, 5
13013, 1
7653, 1
29965, 1
20753, 5
20663, 5
25344, 4
42668, 4
28027, 4
34692, 3
34391, 5
28251, 5
11052, 5
10724, 5
19950, 5
33239, 5
35713, 1
16841, 5
41459, 1
15740, 1
15538, 5
3152, 1
12210, 1
1134, 4
20815, 5
36875, 1
17822, 5
2508, 4
6334, 4
39249, 5
26477, 5
20598, 3
38144, 5
34737, 3
6558, 1
15053, 1
6442, 3
12180, 1
32957, 4
38453, 5
42603, 1
38692, 1
9209, 5
12245, 1
32257, 1
1106, 5
2013, 1
5750, 4
30154, 1
21432, 5
21468, 1
977, 5
31410, 1
36078, 5
10973, 5
21885, 1
20569, 5
21103, 5
17209, 4
5628, 4
30020, 1
28149, 1
33777, 1
6367, 4
16839, 5
42493, 1
7879, 5
11919, 1
24718, 4
42386, 5
18653, 1
23789, 1
36538, 4
244, 2
23877, 5
18975, 4
27439, 4
24421, 3
16443, 5
7774, 1
38695, 4
24749, 3
19230, 2
5682, 1
7040, 4
37748, 1
13257, 4
7717, 4
9964, 2
449, 4
16435, 5
13632, 3
24641, 1
7640, 3
39614, 3
7787, 1
8328, 4
9361, 1
18860, 5
26413, 1
32339, 1
19860, 1
1290, 5
32422, 4
27125, 2
21001, 5
6317, 5
29335, 4
11435, 1
23636, 1
10256, 4
7115, 4
37335, 1
7307, 2
16191, 5
7085, 4
27914, 1
23267, 4
7576, 4
309, 1
42090, 1
14570, 1
29875, 5
6665, 3
41239, 5
30519, 1
23896, 4
12252, 1
21296, 4
20717, 5
8207, 5
2339, 1
25596, 4
33216, 3
32885, 1
156, 3
9606, 4
909, 1
9512, 5
11094, 5
35474, 4
29968, 1
28991, 1
8633, 5
6011, 4
40969, 5
28453, 1
26526, 4
12968, 5
15148, 5
41367, 5
37615, 1
23523, 1
931, 3
23736, 1
28813, 2
28899, 1
33016, 3
26175, 1
3827, 5
15082, 1
3237, 5
10105, 5
36856, 4
36091, 1
29979, 5
35666, 1
1666, 5
24491, 3
39168, 5
32996, 4
22811, 1
18645, 3
5818, 3
34166, 5
22612, 1
3943, 5
33606, 3
22848, 1
24711, 1
29568, 4
42265, 3
28504, 4
10394, 5
17267, 3
3220, 5
9393, 5
40160, 1
5947, 5
15315, 5
31595, 1
27648, 1
40468, 1
42167, 1
1058, 4
11999, 5
35421, 1
36593, 1
32385, 1
9297, 1
27324, 1
31757, 4
17569, 5
8233, 4
30690, 1
23703, 1
1051, 4
31440, 5
5756, 4
5127, 5
181, 3
39538, 1
15227, 1
32487, 1
2736, 5
20174, 1
11760, 4
40752, 5
26417, 4
13942, 4
38365, 5
10094, 5
12549, 1
14464, 3
13830, 2
33772, 4
7512, 5
14713, 2
27467, 1
6350, 5
6843, 3
34657, 4
23766, 1
8377, 3
29995, 1
37360, 5
2089, 1
36122, 1
15658, 4
9584, 1
303, 4
30255, 5
30895, 4
18167, 3
40340, 2
42803, 1
42755, 3
1983, 2
31123, 1
36542, 1
25784, 1
32102, 5
25910, 2
30674, 1
14336, 5
29326, 5
35273, 1
32034, 5
38804, 3
31367, 1
34385, 1
17629, 1
29777, 1
15187, 1
31660, 1
26801, 1
29790, 3
2138, 5
10375, 5
14862, 2
22316, 3
8410, 1
30252, 1
29681, 4
32327, 4
2519, 3
13036, 4
5794, 1
22377, 1
22834, 1
21806, 1
38131, 4
20814, 5
38550, 3
3310, 3
37454, 1
34303, 5
41581, 3
37975, 5
12538, 4
20783, 4
34446, 1
878, 4
27463, 4
5869, 4
69, 5
29494, 1
12092, 4
36909, 1
38391, 2
24334, 1
28492, 1
29438, 4
6545, 4
13258, 5
20529, 3
34346, 2
3673, 2
37484, 1
27771, 5
17499, 4
11515, 2
23934, 4
1513, 1
40714, 5
15385, 1
21108, 1
13360, 5
40459, 5
5491, 3
22737, 5
2231, 2
24921, 1
30611, 4
29699, 2
33446, 4
8056, 1
19990, 4
3540, 1
12456, 1
18483, 1
41863, 5
17704, 4
33187, 5
7423, 5
36559, 1
3191, 5
31221, 5
19356, 1
19593, 2
18571, 2
8870, 5
22862, 1
31182, 5
8446, 5
9203, 2
30575, 5
22125, 5
33788, 4
36209, 1
17405, 5
26375, 2
27520, 2
21664, 4
42494, 1
16181, 5
13862, 5
4874, 5
25330, 3
